site_no,dec_lat_va,dec_long_va,ppt_m01_mm,ppt_m02_mm,ppt_m03_mm,ppt_m04_mm,ppt_m05_mm,ppt_m06_mm,ppt_m07_mm,ppt_m08_mm,ppt_m09_mm,ppt_m10_mm,ppt_m11_mm,ppt_m12_mm,ppt_ann_mm,tmean_m01_c,tmean_m02_c,tmean_m03_c,tmean_m04_c,tmean_m05_c,tmean_m06_c,tmean_m07_c,tmean_m08_c,tmean_m09_c,tmean_m10_c,tmean_m11_c,tmean_m12_c,tmean_ann_C
05119410,48.058342,-100.9504287,14.953399658203125,13.482599258422852,18.518600463867188,28.358699798583984,69.19490051269531,97.32899475097656,70.49800109863281,56.57600021362305,42.613800048828125,36.92720031738281,23.231399536132812,16.843700408935547,488.5285949707031,-12.666199684143066,-10.381999969482422,-3.61329984664917,4.740499973297119,12.132999420166016,17.486799240112305,20.334299087524414,19.596698760986328,14.295999526977539,6.282899856567383,-2.5260000228881836,-9.52869987487793,4.679999828338623
06065500,46.76619167,-111.8887944,11.451399803161621,11.207399368286133,14.387299537658691,31.341899871826172,50.864498138427734,58.843196868896484,29.591699600219727,27.89459991455078,26.615699768066406,21.713998794555664,16.164400100708008,13.148699760437012,313.2266845703125,-3.874199867248535,-2.6153998374938965,1.7721999883651733,6.1703996658325195,10.9128999710083,15.280799865722656,19.882999420166016,19.293800354003906,14.177099227905273,7.519799709320068,1.1197999715805054,-3.47189998626709,7.179999828338623
06073000,47.2940472,-112.4487889,26.45240020751953,29.147998809814453,35.025699615478516,49.599300384521484,78.99219512939453,80.12279510498047,32.21139907836914,33.03419876098633,42.981300354003906,40.75659942626953,32.87070083618164,31.570999145507812,512.76708984375,-4.791199684143066,-4.378299713134766,-0.5166000127792358,3.5185999870300293,8.04379940032959,12.1722993850708,16.80109977722168,16.13920021057129,11.305999755859375,5.049999713897705,-0.8646000027656555,-4.925699710845947,4.799999713897705
06073500,47.199025,-112.0959056,12.283100128173828,14.801399230957031,19.278200149536133,39.43069839477539,62.99409866333008,71.36689758300781,29.376998901367188,29.87689971923828,35.76860046386719,28.479700088500977,15.982499122619629,14.878299713134766,374.51898193359375,-3.540299892425537,-2.850399971008301,1.1202999353408813,5.483299732208252,10.280799865722656,14.598099708557129,19.28730010986328,18.629098892211914,13.613899230957031,7.103299617767334,0.9978999495506287,-3.1661999225616455,6.799999713897705
06076690,46.7958,-111.1785556,14.331500053405762,13.301300048828125,16.562299728393555,38.26839828491211,64.83580017089844,66.84629821777344,37.12189865112305,28.355199813842773,31.737598419189453,27.81869888305664,16.222900390625,14.718099594116211,370.1214904785156,-4.5904998779296875,-4.018799781799316,0.5109999775886536,4.685499668121338,9.4128999710083,13.81719970703125,18.274499893188477,17.80259895324707,12.817500114440918,6.140100002288818,-0.13379999995231628,-4.587800025939941,5.839999675750732
06077500,47.18929167,-111.3862389,13.899299621582031,13.575900077819824,17.62150001525879,46.00769805908203,65.4364013671875,81.53070068359375,33.05270004272461,35.41830062866211,38.27840042114258,29.14929962158203,17.418899536132812,13.843899726867676,405.2339782714844,-3.1908998489379883,-2.5525999069213867,1.5812000036239624,6.198599815368652,11.036999702453613,15.413899421691895,20.047300338745117,19.49810028076172,14.373600006103516,7.828699588775635,1.6354999542236328,-2.7301998138427734,7.429999828338623
06081500,47.54550556,-112.4736833,11.886699676513672,14.866399765014648,19.686800003051758,36.962799072265625,69.42569732666016,72.49330139160156,28.80459976196289,28.55739974975586,31.883798599243164,25.624500274658203,15.3218994140625,13.117300033569336,368.6327819824219,-3.719099998474121,-3.1195998191833496,0.7218999862670898,5.155999660491943,9.823800086975098,13.970999717712402,18.442298889160156,17.820598602294922,12.956999778747559,6.701099872589111,0.5532999634742737,-3.5705997943878174,6.309899806976318
06084500,47.4854,-112.387486,11.038000106811523,13.932199478149414,16.69369888305664,35.3484001159668,67.323699951171875,70.39250183105469,28.053499221801758,27.809999465942383,30.105199813842773,23.730098724365234,14.195099830627441,11.900599479675293,350.5246887207031,-3.4442999362945557,-2.784299850463867,1.1007999181747437,5.556299686431885,10.296099662780762,14.459799766540527,18.851699829101562,18.26300048828125,13.413700103759766,7.1539998054504395,0.9420999884605408,-3.2228000164031982,6.71999979019165
06085800,47.50162778,-111.9319139,9.192999839782715,8.819199562072754,14.267600059509277,39.15829849243164,47.195899963378906,67.33190155029297,28.04990005493164,27.830398559570312,31.843198776245117,20.720800399780273,13.48069953918457,9.82800006866455,317.7203063964844,-3.4375998973846436,-2.5384998321533203,1.4883999824523926,6.302599906921387,11.152299880981445,15.49020004272461,19.862499237060547,19.208599090576172,14.228399276733398,7.867799758911133,1.4988999366760254,-2.8640999794006348,7.349999904632568
06088300,47.6250222,-111.6354056,9.090799331665039,8.226399421691895,12.256199836730957,32.904998779296875,47.647499084472656,65.9207992553711,27.74489974975586,28.569698333740234,26.959598541259766,20.198699951171875,10.647699356079102,8.791600227355957,298.9604797363281,-3.624799966812134,-2.85479998588562,1.295699954032898,6.194799900054932,11.148499488830566,15.530699729919434,20.009300231933594,19.399999618530273,14.261300086975098,7.669399738311768,1.398800015449524,-3.0051000118255615,7.289999961853027
06088500,47.56126667,-111.5417694,11.034899711608887,11.026199340820312,14.267099380493164,38.171199798583984,54.02429962158203,69.614501953125,29.316299438476562,29.700498580932617,30.835899353027344,23.022600173950195,13.593999862670898,10.595600128173828,335.2046813964844,-3.4384000301361084,-2.5635998249053955,1.6797999143600464,6.5717997550964355,11.552999496459961,16.013700485229492,20.502099990844727,19.89550018310547,14.639199256896973,7.981099605560303,1.7400000095367432,-2.7588000297546387,7.649999618530273
06089000,47.52577778,-111.511036,11.731800079345703,11.647199630737305,14.721999168395996,39.16740036010742,55.45969772338867,70.3384017944336,29.762298583984375,30.086198806762695,31.61389923095703,23.703998565673828,14.237199783325195,11.131400108337402,343.6029968261719,-3.3681998252868652,-2.506700038909912,1.7305999994277954,6.582599639892578,11.560599327087402,16.027999877929688,20.550800323486328,19.961700439453125,14.680899620056152,8.022799491882324,1.8284999132156372,-2.7029998302459717,7.699999809265137
06090300,47.5844444,-111.0605806,13.808799743652344,12.77180004119873,15.644999504089355,39.294898986816406,57.95429992675781,71.04840087890625,32.50189971923828,30.772899627685547,31.9031982421875,26.024398803710938,16.041000366210938,12.81719970703125,360.585205078125,-4.122200012207031,-2.950500011444092,1.6554999351501465,6.97689962387085,12.088299751281738,16.618398666381836,21.115299224853516,20.51420021057129,15.105499267578125,8.1371002197265625,1.597000002861023,-3.176299810409546,7.799999713897705
06090500,47.2085944,-110.9317472,21.19369888305664,20.458099365234375,25.745399475097656,54.10260009765625,76.90670013427734,90.08110046386719,45.29819869995117,39.101200103759766,44.769100189208984,38.74879837036133,25.315500259399414,22.362600326538086,504.08428955078125,-3.9968998432159424,-3.6165997982025146,0.35670000314712524,4.610300064086914,9.3193998336792,13.5693998336792,18.160400390625,17.914798736572266,12.989500045776367,6.3877997398376465,0.2703000009059906,-3.736299991607666,6.019899845123291
06090650,47.70790556,-111.40915,10.394299507141113,9.592000007629395,13.189099311828613,36.27539825439453,53.211097717285156,68.56559753417969,28.991798400878906,29.36949920654297,29.33209991455078,23.237199783325195,12.773699760437012,9.68690013885498,324.6203918457031,-3.7588999271392822,-2.9584999084472656,1.1858999729156494,6,10.996299743652344,15.387299537658691,19.918800354003906,19.376998901367188,14.196999549865723,7.472599983215332,1.2441999912261963,-3.088599920272827,7.159999847412109
06090800,47.8169111,-110.6661417,12.882299423217773,11.083700180053711,13.316999435424805,37.694400787353516,54.134498596191406,66.660400390625,31.914400100708008,30.274700164794922,30.318498611450195,23.64099884033203,15.082399368286133,12.019000053405762,339.023681640625,-5.23859977722168,-3.688199996948242,1.229699969291687,7.140399932861328,12.180500030517578,16.80099868774414,21.061399459838867,20.25149917602539,14.793399810791016,7.594299793243408,0.8792999982833862,-4.08459997177124,7.409999847412109
06098000,48.23500556,-112.3982167,9.561999320983887,10.385199546813965,14.302099227905273,34.076698303222656,55.234798431396484,77.86389923095703,30.83839988708496,27.49329948425293,32.620399475097656,20.996700286865234,15.343999862670898,10.346099853515625,339.0650939941406,-4.798199653625488,-4.034899711608887,-0.07369999587535858,4.80019998550415,9.841400146484375,14.080499649047852,18.35059928894043,17.886999130249023,12.931499481201172,6.259699821472168,0.04969999939203262,-4.234099864959717,5.920000076293945
06102000,48.2631833,-110.7142222,9.90429973602295,7.950500011444092,10.232600212097168,26.066999435424805,40.156700134277344,64.13809967041016,27.502498626708984,26.285598754882812,24.564800262451172,18.36639976501465,11.762399673461914,9.03969955444336,275.9722900390625,-7.376199722290039,-5.356499671936035,0.03350000083446503,6.3018999099731445,11.715399742126465,16.199399948120117,20.46889877319336,19.7372989654541,14.044699668884277,6.853999614715576,-0.287200003862381,-5.729000091552734,6.37999963760376
06102500,47.8830833,-112.6119833,30.98689842224121,32.55820083618164,36.622398376464844,48.92329788208008,74.829498291015625,85.793701171875,33.31739807128906,33.92539978027344,40.37770080566406,38.71780014038086,38.10559844970703,33.21659851074219,527.3760986328125,-4.605099678039551,-4.310800075531006,-0.774899959564209,3.2709999084472656,7.809199810028076,11.887099266052246,16.3981990814209,15.842299461364746,11.061800003051758,4.943999767303467,-0.5835999846458435,-4.566199779510498,4.699999809265137
06108000,47.930325,-111.5529417,8.826700210571289,8.123199462890625,11.95669937133789,32.65079879760742,52.514400482177734,69.697998046875,27.114500045776367,26.94719886779785,29.099899291992188,20.152000427246094,10.76200008392334,9.03969955444336,306.8865051269531,-4.810299873352051,-3.6185998916625977,0.7985000014305115,6.12939977645874,11.252799987792969,15.675299644470215,20.0231990814209,19.474498748779297,14.21239948272705,7.297699928283691,0.7005000114440918,-3.9499998092651367,6.929999828338623
06108800,47.9327194,-110.5144333,12.715799331665039,10.10629940032959,12.214599609375,35.52370071411133,49.81480026245117,66.59339904785156,29.450899124145508,29.955299377441406,28.610300064086914,26.19999885559082,14.728300094604492,10.219200134277344,326.1341857910156,-5.929299831390381,-3.9380998611450195,1.0812000036239624,7.152599811553955,12.217899322509766,16.842599868774414,21.137699127197266,20.342498779296875,14.766399383544922,7.603799819946289,0.5476999878883362,-4.589699745178223,7.269999980926514
06110000,46.8924111,-110.2314528,15.695499420166016,16.363399505615234,22.997900009155273,44.97480010986328,71.71620178222656,77.86529541015625,44.124298095703125,41.13610076904297,35.27429962158203,28.26919937133789,18.80900001525879,17.13319969177246,434.360595703125,-4.343400001525879,-4.388599872589111,-0.5037999749183655,3.3860998153686523,8.185199737548828,12.656299591064453,17.040699005126953,16.697399139404297,11.825900077819824,5.339999675750732,-0.5662999749183655,-4.470399856567383,5.069999694824219
06111500,47.0064611,-109.3493222,19.049400329589844,18.486900329589844,24.0487003326416,50.82529830932617,85.12049865722656,92.3407974243164,48.98460006713867,46.08359909057617,40.65599822998047,30.31829833984375,25.218198776245117,17.471099853515625,498.6048889160156,-4.315499782562256,-3.9169998168945312,0.20239999890327454,4.549599647521973,9.581399917602539,14.251599311828613,18.669599533081055,18.367599487304688,13.17509937286377,6.424900054931641,0.37049999833106995,-3.8671000003814697,6.119999885559082
06114700,47.6651583,-109.6520139,14.549699783325195,9.91189956665039,14.836199760437012,35.87630081176758,58.13169860839844,71.70899963378906,38.432899475097656,30.09939956665039,30.582998275756836,24.671499252319336,14.807699203491211,11.727399826049805,355.3385925292969,-6.054299831390381,-3.96560001373291,1.4262999296188354,7.148900032043457,12.426399230957031,17.217199325561523,21.645198822021484,21.014598846435547,15.170499801635742,7.693899631500244,0.43799999356269836,-4.737199783325195,7.449999809265137
06115200,47.63143056,-108.6877444,10.901800155639648,9.454500198364258,14.512499809265137,33.00410079956055,62.96449661254883,74.31949615478516,46.676998138427734,37.0369987487793,30.055500030517578,25.836599349975586,14.230199813842773,12.148299217224121,371.1430969238281,-6.8892998695373535,-4.472399711608887,1.4390000104904175,7.258800029754639,12.693599700927734,17.832199096679688,22.24759864807129,21.502899169921875,15.363199234008789,7.7226996421813965,0.30469998717308044,-5.418600082397461,7.46999979019165
06115300,47.7547111,-108.7067611,12.804999351501465,10.517199516296387,15.413399696350098,35.1422004699707,65.94950103759766,78.79779815673828,46.404998779296875,36.66600036621094,32.31909942626953,28.23740005493164,14.754599571228027,12.724800109863281,389.7331848144531,-5.604700088500977,-3.7699999809265137,1.2045999765396118,6.674999713897705,11.97439956665039,17.01569938659668,21.73110008239746,21.109600067138672,15.255399703979492,7.769899845123291,0.9088999629020691,-4.196499824523926,7.509999752044678
06115500,46.6097861,-110.5766222,26.705598831176758,22.891300201416016,30.282699584960938,49.07600021362305,74.081298828125,80.13109588623047,42.05649948120117,39.42070007324219,39.13819885253906,39.81959915161133,25.702199935913086,28.02400016784668,497.3306884765625,-5.441199779510498,-5.8078999519348145,-1.7113999128341675,2.238600015640259,7.046599864959717,11.399499893188477,15.740900039672852,15.30579948425293,10.490099906921387,4.025300025939941,-2.1187000274658203,-6.285399913787842,3.740000009536743
06118500,46.45324167,-110.3822889,15.466499328613281,14.960999488830566,20.602100372314453,41.539398193359375,68.38189697265625,69.12020111083984,40.0797004699707,32.93539810180664,29.893199920654297,27.419498443603516,20.47920036315918,17.439800262451172,398.31927490234375,-4.004899978637695,-3.8548998832702637,0.21609999239444733,4.273399829864502,9.052999496459961,13.428199768066406,17.73029899597168,17.194499969482422,12.436299324035645,6.07289981842041,-0.186599999666214,-4.236499786376953,5.679999828338623
06120500,46.4288,-109.8411944,8.7444000244140625,10.266900062561035,15.526000022888184,40.011600494384766,63.568397521972656,75.01860046386719,43.403900146484375,32.055599212646484,29.927799224853516,22.073200225830078,13.072400093078613,12.625499725341797,366.2955017089844,-3.5546000003814697,-3.0546998977661133,1.1589999198913574,5.343100070953369,10.255499839782715,15.035399436950684,19.54909896850586,18.87660026550293,13.6697998046875,6.982399940490723,0.765500009059906,-3.4223999977111816,6.799999713897705
06122000,46.3961972,-109.7421444,8.774999618530273,10.11609935760498,15.28499984741211,39.803199768066406,63.100196838378906,74.03509521484375,42.82509994506836,31.49679946899414,29.54939842224121,22.35649871826172,13.05929946899414,12.586599349975586,362.9902038574219,-3.4557998180389404,-2.891700029373169,1.3547999858856201,5.599400043487549,10.545000076293945,15.333399772644043,19.85719871520996,19.131500244140625,13.899799346923828,7.189399719238281,0.9246000051498413,-3.3088998794555664,7.009999752044678
06123030,46.31899167,-109.4605472,10.540599822998047,10.77750015258789,16.643199920654297,37.51959991455078,65.92009735107422,70.9542007446289,42.201698303222656,30.761999130249023,29.453800201416016,28.312599182128906,14.543999671936035,12.269499778747559,369.9001770019531,-3.4921998977661133,-2.580899953842163,1.7922999858856201,6.204599857330322,11.206999778747559,15.893599510192871,20.271900177001953,19.621299743652344,14.384900093078613,7.6576995849609375,1.0544999837875366,-3.336199998855591,7.389999866485596
06129000,47.01252778,-108.1553417,10.817599296569824,8.755800247192383,14.212899208068848,33.22010040283203,65.35810089111328,65.46070098876953,37.15599822998047,33.131500244140625,26.06760025024414,29.3218994140625,11.234099388122559,10.542299270629883,345.2803039550781,-5.467899799346924,-3.5727999210357666,1.761199951171875,7.210299968719482,12.465899467468262,17.477800369262695,22.113300323486328,21.403398513793945,15.489500045776367,8.150400161743164,1.0494999885559082,-4.225299835205078,7.819999694824219
06129500,46.99363889,-108.3564444,11.363299369812012,8.865399360656738,14.548500061035156,33.77320098876953,67.6426010131836,65.69850158691406,37.3120002746582,33.72380065917969,26.038799285888672,29.10610008239746,11.507100105285645,10.791799545288086,350.3721923828125,-4.942399978637695,-3.3039000034332275,1.7978999614715576,7.019099712371826,12.225199699401855,17.14929962158203,21.8169002532959,21.145599365234375,15.37929916381836,8.184800148010254,1.2750999927520752,-3.844899892807007,7.829999923706055
06130500,46.99469167,-107.8891639,9.680299758911133,8.993199348449707,14.736499786376953,32.24300003051758,59.31149673461914,73.42779541015625,39.59090042114258,32.814300537109375,30.79010009765625,29.86009979248047,11.999499320983887,9.257399559020996,352.70599365234375,-6.524299621582031,-4.390999794006348,1.5231000185012817,7.313299655914307,12.706899642944336,17.819198608398438,22.390499114990234,21.660598754882812,15.497499465942383,7.916100025177002,0.6017000079154968,-4.977099895477295,7.62999963760376
06130950,47.33944167,-106.3636222,9.497200012207031,8.512199401855469,12.019399642944336,32.781700134277344,63.48749923706055,66.41510009765625,51.014400482177734,34.11629867553711,26.830900192260742,28.693099975585938,10.295299530029297,8.4141998291015625,352.0784912109375,-8.290800094604492,-6.039700031280518,0.2903999984264374,6.616399765014648,12.3149995803833,17.653799057006836,22.00079917907715,21.369998931884766,15.20099925994873,7.394799709320068,-0.3431999981403351,-6.310199737548828,6.819999694824219
06131000,47.3494472,-106.3578167,9.497200012207031,8.512199401855469,12.019399642944336,32.781700134277344,63.48749923706055,66.41510009765625,51.014400482177734,34.11629867553711,26.830900192260742,28.693099975585938,10.295299530029297,8.4141998291015625,352.0784912109375,-8.290800094604492,-6.039700031280518,0.2903999984264374,6.616399765014648,12.3149995803833,17.653799057006836,22.00079917907715,21.369998931884766,15.20099925994873,7.394799709320068,-0.3431999981403351,-6.310199737548828,6.819999694824219
06131200,47.5365944,-106.1534528,9.165999412536621,8.246600151062012,11.791699409484863,30.848400115966797,61.200199127197266,68.45439910888672,53.61119842529297,35.29859924316406,29.207698822021484,26.144899368286133,10.227099418640137,8.9188995361328125,353.1174011230469,-8.708799362182617,-6.397199630737305,0.05810000002384186,6.652799606323242,12.435500144958496,17.68779945373535,21.96780014038086,21.388898849487305,15.28239917755127,7.483799934387207,-0.4740999937057495,-6.596099853515625,6.730000019073486
06132000,48.044425,-106.3562583,9.303500175476074,8.528200149536133,10.973499298095703,23.70469856262207,57.219398498535156,69.15760040283203,50.62479782104492,35.77790069580078,27.170700073242188,25.154199600219727,10.973199844360352,9.967700004577637,338.5567932128906,-9.35669994354248,-6.686100006103516,0.0052999998442828655,7.11929988861084,13.059399604797363,18.192699432373047,22.24139976501465,21.72049903869629,15.738499641418457,7.913300037384033,-0.49129998683929443,-6.942299842834473,6.87999963760376
06137400,48.1724444,-109.8260111,19.297800064086914,15.618499755859375,18.625900268554688,37.539798736572266,71.50740051269531,101.04570007324219,42.185298919677734,35.418800354003906,40.41659927368164,32.82500076293945,25.216798782348633,15.993499755859375,455.6924743652344,-5.394599914550781,-4.8364996910095215,-0.3854999840259552,4.145699977874756,9.148099899291992,13.378199577331543,17.809099197387695,16.966899871826172,12.077099800109863,5.526400089263916,-0.3351999819278717,-4.667200088500977,5.289999961853027
06137570,48.2988333,-109.8354167,13.343799591064453,10.889899253845215,13.853399276733398,30.870899200439453,60.63359832763672,85.88790130615234,39.300498962402344,31.005098342895508,34.9734001159668,26.44849967956543,18.30970001220703,10.981100082397461,376.4993896484375,-6.275699615478516,-4.965099811553955,-0.12219999730587006,5.2704997062683105,10.517600059509277,14.90310001373291,19.369298934936523,18.517200469970703,13.198899269104004,6.273299694061279,-0.14219999313354492,-4.907899856567383,5.96999979019165
06154400,48.2237333,-108.7140528,12.598899841308594,10.92609977722168,15.366799354553223,36.429500579833984,63.960296630859375,74.25779724121094,43.31760025024414,28.016300201416016,31.538799285888672,27.03030014038086,13.244599342346191,10.564099311828613,367.2525939941406,-6.8557000160217285,-5.14709997177124,0.11339999735355377,6.156399726867676,11.472000122070312,16.318199157714844,20.622699737548828,20.098098754882812,14.424399375915527,7.195899963378906,0.29260000586509705,-5.011199951171875,6.639999866485596
06164623,47.99523889,-108.3200528,12.013599395751953,9.667200088500977,14.860300064086914,32.5093994140625,63.873600006103516,81.83629608154297,44.22710037231445,36.475399017333984,35.38610076904297,29.02869987487793,14.214900016784668,10.833799362182617,384.92779541015625,-6.406399726867676,-4.679599761962891,0.40629997849464417,6.219099998474121,11.561999320983887,16.48029899597168,20.813400268554688,20.312599182128906,14.54640007019043,7.327499866485596,0.34450000524520874,-4.741499900817871,6.849999904632568
06172310,48.30790556,-106.8223167,11.647500038146973,9.354100227355957,13.282400131225586,27.210100173950195,54.04710006713867,75.9541015625,47.533199310302734,34.893798828125,32.78730010986328,23.652799606323242,12.232999801635742,10.427800178527832,353.0243835449219,-9.847799301147461,-7.36169958114624,-0.5503999590873718,6.839699745178223,12.72659969329834,17.785799026489258,21.799299240112305,21.1033992767334,15.0625,7.186699867248535,-1.024899959564209,-7.511699676513672,6.349999904632568
06175000,48.13586667,-106.3422889,9.150599479675293,9.43970012664795,12.18239974975586,23.1752986907959,54.563499450683594,75.600799560546875,52.232398986816406,35.29249954223633,26.510700225830078,25.45359992980957,11.338699340820312,10.509499549865723,345.4512939453125,-9.844799995422363,-7.165799617767334,-0.29109999537467957,7.081099987030029,13.054499626159668,18.219099044799805,22.229900360107422,21.697399139404297,15.62299919128418,7.773499965667725,-0.79749995470047,-7.3796000480651855,6.679999828338623
06176500,48.09715556,-105.6802056,10.163799285888672,7.186800003051758,11.66409969329834,23.975698471069336,56.434200286865234,78.24720001220703,54.375099182128906,38.59090042114258,29.5143985748291,23.268400192260742,9.747699737548828,9.616700172424316,352.786376953125,-10.643400192260742,-8.017199516296387,-0.9312999844551086,6.395699977874756,12.482799530029297,17.81399917602539,21.769298553466797,21.151599884033203,14.871599197387695,6.99869966506958,-1.5174999237060547,-8.146299362182617,6.019899845123291
06177000,48.067325,-105.5330972,10.467499732971191,8.359099388122559,12.524999618530273,25.73859977722168,51.35599899291992,77.4552993774414,52.41899871826172,37.834197998046875,28.340499877929688,23.764299392700195,10.528200149536133,9.686299324035645,348.4755859375,-10.76509952545166,-8.137899398803711,-1.0190999507904053,6.3628997802734375,12.471399307250977,17.79669952392578,21.758899688720703,21.11680030822754,14.812599182128906,6.945899963378906,-1.6283999681472778,-8.2746000289917,5.949999809265137
06177400,47.3498083,-105.5860278,8.424399375915527,8.53950023651123,11.746500015258789,32.4818000793457,61.04990005493164,68.87200164794922,56.125,35.993900299072266,33.78519821166992,24.56410026550293,9.322500228881836,8.725899696350098,359.6316833496094,-8.161700248718262,-6.177199840545654,-0.05639999732375145,6.293900012969971,11.987899780273438,17.238100051879883,21.613698959350586,21.112998962402344,15.225799560546875,7.300099849700928,-0.3805999755859375,-6.231099605560303,6.649999618530273
06177500,47.4139722,-105.5756444,8.635899543762207,8.812199592590332,11.679499626159668,32.737998962402344,58.79990005493164,69.212799072265625,56.23569869995117,36.6156005859375,34.15520095825195,24.124500274658203,9.358499526977539,9.0693998336792,359.43890380859375,-8.6082000732421875,-6.396899700164795,-0.09030000120401382,6.489199638366699,12.211899757385254,17.456600189208984,21.704500198364258,21.223299026489258,15.259899139404297,7.35159969329834,-0.5496999621391296,-6.542099952697754,6.62999963760376
06177700,47.7076833,-105.4917528,8.5233001708984375,8.084099769592285,12.521599769592285,31.340499877929688,62.494998931884766,71.59379577636719,58.80500030517578,37.104400634765625,32.827301025390625,24.708999633789062,10.528599739074707,8.30359935760498,366.8374938964844,-9.047599792480469,-6.875,-0.48669999837875366,6.23259973526001,12.11199951171875,17.317699432373047,21.42569923400879,20.955699920654297,15.040399551391602,7.127399921417236,-0.818399965763092,-6.848599910736084,6.339999675750732
06181000,48.11791667,-105.1928167,9.472199440002441,7.7044997215271,13.246899604797363,28.279600143432617,57.55449676513672,79.5811996459961,61.573299407958984,34.22570037841797,29.41189956665039,25.101699829101562,11.413799285888672,9.281399726867676,366.8482971191406,-10.808300018310547,-8.182999610900879,-1.1943999528884888,6.323999881744385,12.413399696350098,17.71139907836914,21.464698791503906,20.875900268554688,14.82800006866455,6.864500045776367,-1.7134000062942505,-8.378399848937988,5.849999904632568
06185110,48.16448056,-104.6295194,9.04949951171875,7.456699848175049,13.581599235534668,24.206998825073242,56.99319839477539,76.2490005493164,69.30419921875,37.999900817871094,34.060298919677734,22.75909996032715,12.517199516296387,10.019800186157227,374.1990051269531,-10.741899490356445,-7.968899726867676,-1.288699984550476,6.496299743652344,12.673199653625488,17.88089942932129,21.51919937133789,20.84469985961914,15.07599925994873,7.174599647521973,-1.6876999139785767,-8.216300010681152,5.980000019073486
06185500,48.1235,-104.4733,9.113900184631348,7.371099948883057,13.737499237060547,23.762800216674805,57.0718994140625,76.0116958618164,70.14139556884766,38.275299072265625,34.71289825439453,22.918100357055664,12.986299514770508,10.251999855041504,376.3565979003906,-10.558099746704102,-7.870899677276611,-1.298799991607666,6.441400051116943,12.621299743652344,17.77910041809082,21.443199157714844,20.812198638916016,15.07349967956543,7.15809965133667,-1.5855000019073486,-8.060999870300293,6
06193000,46.15260556,-110.5868194,24.7632999420166,22,31.398399353027344,57.19719696044922,74.800201416015625,78.904998779296875,41.52589797973633,34.68090057373047,36.268699645996094,36.90909957885742,28.524198532104492,25.534299850463867,492.5087890625,-4.959399700164795,-4.898200035095215,-0.9545999765396118,2.8452999591827393,7.620899677276611,12.054999351501465,16.65760040283203,16.17129898071289,11.295700073242188,4.842799663543701,-1.4566999673843384,-5.51039981842041,4.480000019073486
06193500,45.8857333,-110.6179583,17.13119888305664,15.962299346923828,26.500398635864258,46.60049819946289,61.6338996887207,64.97899627685547,33.9552001953125,28.23149871826172,31.742799758911133,34.95610046386719,21.556400299072266,16.28619956970215,399.5369873046875,-3.617299795150757,-2.9351999759674072,1.2000999450683594,5.174200057983398,9.890199661254883,14.391399383544922,19.016199111938477,18.386199951171875,13.447099685668945,6.911900043487549,0.432699978351593,-3.8025999069213867,6.539999961853027
06194000,45.8666194,-110.6702306,21.55270004272461,18.960498809814453,28.084699630737305,51.26449966430664,66.77050018310547,71.49259948730469,36.25230026245117,30.226900100708008,34.97019958496094,37.55590057373047,26.895599365234375,20.153200149536133,444.1809997558594,-3.785099983215332,-3.166100025177002,0.8587999939918518,4.714600086212158,9.373899459838867,13.855400085449219,18.472900390625,17.861398696899414,12.972999572753906,6.493099689483643,0.16939999163150787,-3.995299816131592,6.149999618530273
06200500,46.15538056,-110.08705,16.42259979248047,20.89389991760254,34.8577995300293,74.49720001220703,103.9906997680664,97.66629791259766,58.60689926147461,37.87369918823242,48.05500030517578,46.50069808959961,24.289400100708008,19.9237003326416,583.5794677734375,-4.285399913787842,-4.3850998878479,-0.7121999859809875,2.8950998783111572,7.583600044250488,12.085299491882324,16.699298858642578,16.197999954223633,11.42710018157959,5.089799880981445,-0.8621000051498413,-4.702399730682373,4.75
06201000,46.0614333,-109.8452417,11.325299263000488,12.14050006866455,21.345199584960938,45.65010070800781,78.19599914550781,76.06600189208984,44.176700592041016,33.6260986328125,35.47380065917969,31.538700103759766,15.48129940032959,13.551799774169922,418.5728759765625,-3.2969000339508057,-2.9154000282287598,1.1019999980926514,5.151299953460693,9.899499893188477,14.507399559020996,19.05069923400879,18.31399917602539,13.392199516296387,6.846299648284912,0.6780999898910522,-3.352599859237671,6.609999656677246
06217700,46.0734694,-108.5039972,12.351200103759766,12.896899223327637,20.86639976501465,43.50230026245117,65.18119812011719,61.033599853515625,34.1245002746582,24.29800033569336,33.16849899291992,35.134300231933594,14.382899284362793,13.608200073242188,370.5492858886719,-3.587899923324585,-2.296799898147583,2.423099994659424,6.961299896240234,12.111099243164062,17.1117000579834,21.614500045776367,20.800498962402344,15.320199966430664,8.148799896240234,1.5722999572753906,-3.128199815750122,8.09000015258789
06294700,46.14708056,-107.4673472,13.360499382019043,13.118199348449707,20.643798828125,41.54499816894531,60.10459899902344,63.57429885864258,37.697998046875,28.259599685668945,32.39759826660156,35.04890060424805,14.455399513244629,12.408899307250977,372.6167907714844,-4.658299922943115,-2.820499897003174,2.677799940109253,7.826499938964844,13.203099250793457,18.381799697875977,22.78339958190918,21.937198638916016,16.329500198364258,8.774700164794922,1.7144999504089355,-3.5391998291015625,8.550000190734863
