site_no,dec_lat_va,dec_long_va,ordinal_num,type
06772200,40.93473444,-98.2825604,1,all sites
06770500,40.8744567,-98.2820044,1,all sites
06791750,41.6215,-98.2531944,1,all sites
06465500,42.7397222,-98.2227778,1,all sites
06772500,40.96556795,-98.2064478,1,all sites
06798300,42.1398333,-98.204,1,all sites
06453600,42.8108611,-98.1753972,1,all sites
06798302,42.16866667,-98.1746944,1,all sites
06772750,41.0605687,-98.1345037,1,all sites
06465680,42.5972222,-98.1344444,1,all sites
06453255,42.9235524,-98.1063243,1,all sites
06791900,41.41588889,-98.0893611,1,all sites
06798450,42.12277778,-98.0872222,1,all sites
06793500,41.7633333,-98.0865278,1,all sites
06791800,41.47380556,-98.0815278,1,all sites
06772775,41.0908333,-98.0777778,1,all sites
06465700,42.65444444,-98.0433333,1,all sites
06798500,42.125,-98.0311111,1,all sites
06792000,41.39444444,-98.0038889,1,all sites
06773400,41.24890387,-97.9831142,1,all sites
06793600,41.68341667,-97.9742778,1,all sites
06798550,42.07500685,-97.9681201,1,all sites
06792100,41.3750141,-97.9614474,1,all sites
06466500,42.7322222,-97.9225,1,all sites
06466200,42.43833739,-97.8861778,1,all sites
06466400,42.61573056,-97.8780722,1,all sites
06466470,42.67321667,-97.8538611,1,all sites
06792499,41.39195826,-97.822555,1,all sites
06792500,41.40916667,-97.7936111,1,all sites
06795000,41.74266667,-97.7505,1,all sites
06798800,42.04741667,-97.7371667,1,all sites
06794000,41.4414021,-97.7347745,1,all sites
06793000,41.4186111,-97.7236111,1,all sites
06772898,41.2972222,-97.7138889,1,all sites
06879985,40.97388889,-97.6844444,1,all sites
06772900,41.30834766,-97.6831078,1,all sites
06478420,43.2263799,-97.6792337,1,all sites
06773500,41.328903,-97.6753296,1,all sites
06799080,42.17719444,-97.6674167,1,all sites
06478500,43.1858255,-97.635622,1,all sites
06798920,42.01402778,-97.6012778,1,all sites
06798900,42.03263889,-97.5510833,1,all sites
06799030,42.23594444,-97.5437222,1,all sites
06774000,41.3683333,-97.4952778,1,all sites
06799100,42.1485,-97.4785278,1,all sites
06799230,41.83138889,-97.4547222,1,all sites
06799110,42.10527778,-97.4343611,1,all sites
06799000,42.00377778,-97.4260278,1,all sites
06799130,42.03306016,-97.404496,1,all sites
06794650,41.35194444,-97.4033333,1,all sites
06467500,42.86608985,-97.3939586,1,all sites
06478513,42.9958297,-97.3697806,1,all sites
06478514,42.95888556,-97.3614468,1,all sites
06794500,41.41666667,-97.3566667,1,all sites
06879995,40.9641786,-97.345879299999993,1,all sites
06879900,41.10194444,-97.3105556,1,all sites
06795500,41.52596389,-97.2815972,1,all sites
06799290,41.91528459,-97.2550446,1,all sites
06799300,41.94028408,-97.2186555,1,all sites
425805097103500,42.96805055,-97.1767182,1,all sites
06478522,42.76527778,-97.1725667,1,all sites
06478518,42.72916667,-97.1466667,1,all sites
06880000,40.9161111,-97.1455556,1,all sites
06880500,40.90305556,-97.1116667,1,all sites
06799410,42.44000039,-97.0958818,1,all sites
06880510,40.9133418,-97.0855886,1,all sites
06799310,42.01944915,-97.0803208,1,all sites
06880520,40.87084118,-97.0747553,1,all sites
06794700,41.414175,-97.0597306,1,all sites
06799315,41.99527778,-97.0580556,1,all sites
430700096593000,43.11665526,-96.991993,1,all sites
425110096592000,42.8527735,-96.9892124,1,all sites
424704096575000,42.7844416,-96.9642112,1,all sites
06479000,42.9902983,-96.9636576,1,all sites
06803114,40.84056168,-96.9628049,1,all sites
06478526,42.71469444,-96.9436111,1,all sites
06479010,42.8172187,-96.9242106,1,all sites
06803128,40.86972754,-96.9097465,1,all sites
06803445,40.9747283,-96.9097448,1,all sites
06803442,40.98917225,-96.8830769,1,all sites
06803420,41.13331667,-96.8724194,1,all sites
06799445,42.2769448,-96.8619862,1,all sites
06803935,41.32166667,-96.8547222,1,all sites
06799325,41.913613,-96.8530918,1,all sites
06803450,40.9661156,-96.8419644,1,all sites
06803430,41.07491667,-96.8383889,1,all sites
06803920,41.33638889,-96.8377778,1,all sites
06803470,41.06083845,-96.8350218,1,all sites
06803485,40.8780584,-96.7864076,1,all sites
06803486,40.85527778,-96.7794444,1,all sites
06803480,40.8797249,-96.7766849,1,all sites
06796000,41.45317778,-96.7753944,1,all sites
06799345,41.89916634,-96.7414227,1,all sites
06799350,41.8394441,-96.7275324,1,all sites
06799450,42.11388889,-96.7016667,1,all sites
06803495,40.8386111,-96.6913889,1,all sites
06485696,42.80888449,-96.6867042,1,all sites
06799385,41.65888889,-96.6841667,1,all sites
06479097,42.57499688,-96.6836468,1,all sites
06803500,40.84666667,-96.6816667,1,all sites
06803510,40.89305556,-96.6816667,1,all sites
06803528,41.0522238,-96.6789051,1,all sites
06803503,40.84250115,-96.6780708,1,all sites
424500096403000,42.74999686,-96.6753143,1,all sites
06799365,41.67083238,-96.6408617,1,all sites
06803513,40.8861114,-96.6241795,1,all sites
06482830,43.3177585,-96.6089318,1,all sites
06803523,40.87638895,-96.6047346,1,all sites
06485600,42.7694393,-96.5975339,1,all sites
06482848,43.28664838,-96.5964308,1,all sites
06803520,40.85716667,-96.5951278,1,all sites
06803525,40.9049996,-96.5861224,1,all sites
06485500,42.8375091,-96.5619306,1,all sites
06799400,41.6233309,-96.547804,1,all sites
06803530,41.0158333,-96.5441667,1,all sites
06804495,41.20611276,-96.5439123,1,all sites
06800000,41.56116667,-96.5408333,1,all sites
06804000,41.1475,-96.5377778,1,all sites
06804500,41.1622222,-96.5275,1,all sites
06799500,41.71277778,-96.5219444,1,all sites
06485910,42.6263833,-96.5155868,1,all sites
06484200,42.8927684,-96.5091979,1,all sites
06485900,42.637772,-96.5080865,1,all sites
06803534,40.96527539,-96.4980629,1,all sites
06799460,42.0027707,-96.4905859,1,all sites
06484150,42.92832305,-96.4900307,1,all sites
06483950,43.05137597,-96.4897545,1,all sites
06601000,42.32166667,-96.4877778,1,all sites
06600900,42.14805556,-96.4833333,1,all sites
06803537,40.93888688,-96.4827859,1,all sites
06485950,42.52443909,-96.480503,1,all sites
430636096284800,43.10998567,-96.4803112,1,all sites
06484000,42.9963771,-96.4714192,1,all sites
06485800,42.7222155,-96.4691964,1,all sites
06803550,40.94944248,-96.4558418,1,all sites
06803555,40.96555556,-96.4544444,1,all sites
06803558,40.98555338,-96.4180646,1,all sites
06486000,42.48619444,-96.4130833,1,all sites
06600000,42.5352222,-96.4104444,1,all sites
06803565,41.02610915,-96.4063999,1,all sites
06803563,40.99971995,-96.4038982,1,all sites
06796500,41.32,-96.4038889,1,all sites
06484100,43.02609829,-96.403084,1,all sites
06600520,42.4886052,-96.3916956,1,all sites
06804900,41.14638889,-96.3869444,1,all sites
06600530,42.434716,-96.3830847,1,all sites
06599950,42.6197153,-96.3725279,1,all sites
06599900,42.6933333,-96.3703056,1,all sites
06804700,41.0536111,-96.3677778,1,all sites
06796550,41.19797778,-96.3394861,1,all sites
06805000,41.05166667,-96.3386111,1,all sites
06801000,41.06225556,-96.3245139,1,all sites
06601100,42.10944444,-96.3166667,1,all sites
06600500,42.57638889,-96.3115556,1,all sites
06805010,41.0249984,-96.2975135,1,all sites
06483500,43.2150833,-96.2950278,1,all sites
06800500,41.2933333,-96.2838889,1,all sites
06483330,43.2863676,-96.258359,1,all sites
06483340,43.2722014,-96.2519694,1,all sites
06601200,42.0078333,-96.2429167,1,all sites
06602250,42.4011034,-96.2416918,1,all sites
06600400,42.74971299,-96.2408576,1,all sites
06483490,43.26442379,-96.2364133,1,all sites
06602200,42.3980478,-96.2350248,1,all sites
06608000,41.7761111,-96.22,1,all sites
06600200,42.7497129,-96.2091902,1,all sites
06609000,41.66444444,-96.2066667,1,all sites
06610720,41.37888889,-96.1825,1,all sites
06600300,42.92387695,-96.1769661,1,all sites
06805499,41.00360975,-96.1600132,1,all sites
06600180,42.8005454,-96.1580776,1,all sites
06600160,42.80415646,-96.1580776,1,all sites
06805500,41.01497778,-96.1575,1,all sites
06610790,41.17611005,-96.1483521,1,all sites
06805520,40.9199999,-96.1408448,1,all sites
06610788,41.18055556,-96.1391667,1,all sites
06610785,41.2073611,-96.1276111,1,all sites
06805525,41.00138758,-96.121124,1,all sites
06610730,41.3144423,-96.1197411,1,all sites
06600140,42.82832269,-96.1152987,1,all sites
06600120,42.8238783,-96.115021,1,all sites
06610732,41.30666465,-96.1041852,1,all sites
06610742,41.36477778,-96.1006111,1,all sites
06609100,41.55055556,-96.0963889,1,all sites
06601800,42.49110326,-96.0902977,1,all sites
06600250,43.11359399,-96.0814092,1,all sites
06602020,42.22705556,-96.0778333,1,all sites
06601900,42.474992,-96.077797,1,all sites
06483480,43.28747639,-96.0541881,1,all sites
06607513,41.80998797,-96.0516792,1,all sites
06610750,41.31055556,-96.0475,1,all sites
06610793,41.15575,-96.0430556,1,all sites
411613096022601,41.27027778,-96.0405556,1,all sites
06608505,41.75387687,-96.0372342,1,all sites
411632096020701,41.27555556,-96.0352778,1,all sites
411535096020301,41.2597222,-96.0341667,1,all sites
06483400,43.3163638,-96.0280768,1,all sites
411057096012501,41.1826583,-96.0236444,1,all sites
411232096012401,41.20888889,-96.0233333,1,all sites
06610765,41.24527778,-96.0202778,1,all sites
06602300,42.3016577,-96.0197363,1,all sites
06610770,41.20541556,-96.0166826,1,all sites
06606700,42.0810999,-96.0141788,1,all sites
411829096004801,41.30805556,-96.0133333,1,all sites
411337096004501,41.22694444,-96.0125,1,all sites
411126096003101,41.19055556,-96.0086111,1,all sites
06600100,42.98280556,-96.0003333,1,all sites
06601700,42.5833245,-96.0002953,1,all sites
06602410,41.89943228,-95.9966777,1,all sites
06602400,41.96491667,-95.99175,1,all sites
410845095584201,41.1458333,-95.9783333,1,all sites
06607510,41.8994323,-95.9777885,1,all sites
06607500,41.96502778,-95.97225,1,all sites
06607400,42.01665476,-95.966955,1,all sites
410853095575601,41.14805556,-95.9655556,1,all sites
06609800,41.34360795,-95.9575136,1,all sites
06610795,41.1178333,-95.9376667,1,all sites
06609200,41.75026579,-95.9341767,1,all sites
06608500,41.8305833,-95.93225,1,all sites
06805570,41.0578611,-95.928,1,all sites
06610000,41.25905556,-95.92325,1,all sites
06483470,43.26580928,-95.9214076,1,all sites
06609220,41.4772161,-95.9183446,1,all sites
06609670,41.49916007,-95.9080665,1,all sites
410722095542601,41.12277778,-95.9072222,1,all sites
410800095542601,41.1333111,-95.9057028,1,all sites
06609620,41.52443729,-95.9030663,1,all sites
06609550,41.52332618,-95.8975106,1,all sites
06600060,43.12720268,-95.8911277,1,all sites
06609600,41.6316572,-95.8911211,1,all sites
06610798,41.08210556,-95.8897556,1,all sites
06609950,41.32971909,-95.8889011,1,all sites
411646095525701,41.27944235,-95.8827903,1,all sites
06610670,41.1383611,-95.8797222,1,all sites
06600040,43.1569236,-95.8675164,1,all sites
06601500,42.66665548,-95.8669587,1,all sites
06601600,42.6499889,-95.8669586,1,all sites
06805600,41.0011104,-95.8666751,1,all sites
06610500,41.29221969,-95.8333445,1,all sites
06600020,43.20525487,-95.8230718,1,all sites
06607200,42.15677778,-95.8102778,1,all sites
06609590,41.73526637,-95.8088973,1,all sites
06610650,41.26916455,-95.8063995,1,all sites
06606500,42.48332217,-95.8002878,1,all sites
06606600,42.4822222,-95.7925278,1,all sites
06609500,41.64169444,-95.7823333,1,all sites
06805900,41.0155551,-95.7666724,1,all sites
06483460,43.3352496,-95.7622382,1,all sites
06609580,41.805544,-95.7536185,1,all sites
06806000,40.8847224,-95.7461135,1,all sites
06805850,41.1021111,-95.7184167,1,all sites
06608350,42.04998878,-95.71695,1,all sites
06606200,43.02609176,-95.7105665,1,all sites
06609900,41.477215,-95.7038968,1,all sites
06608400,42.04998878,-95.700283,1,all sites
06805800,41.1888866,-95.6833397,1,all sites
06610600,41.4433261,-95.6119503,1,all sites
06808200,40.9091657,-95.6036096,1,all sites
06807800,41.17805239,-95.6002818,1,all sites
06808000,40.94333208,-95.5952769,1,all sites
06608300,42.1999888,-95.5836128,1,all sites
06808500,40.87327778,-95.5814444,1,all sites
06807650,41.17832989,-95.5763923,1,all sites
06807900,40.9488874,-95.5724986,1,all sites
06807550,40.95833166,-95.5563873,1,all sites
06606300,42.7833158,-95.550285,1,all sites
06805700,41.46582515,-95.537782000000007,1,all sites
06606400,42.74998297,-95.533618,1,all sites
06807500,40.98722007,-95.5280539,1,all sites
06610550,41.6499891,-95.5169476,1,all sites
06807480,41.0297194,-95.499165,1,all sites
06606800,42.71664935,-95.483616,1,all sites
06607100,42.34693146,-95.4677776,1,all sites
06604600,43.27997017,-95.4672291,1,all sites
06610520,41.7527654,-95.4658348,1,all sites
06606900,42.36526446,-95.4577775,1,all sites
06605900,43.08330766,-95.4502827,1,all sites
06807600,41.418603,-95.4483353,1,all sites
06604700,43.26997,-95.4425062,1,all sites
06606100,42.9333109,-95.4169474,1,all sites
06606000,42.9499772,-95.4169474,1,all sites
06807440,41.15999426,-95.3880538,1,all sites
06807420,41.1783274,-95.3861097,1,all sites
06609400,42.00193268,-95.3858319,1,all sites
06607000,42.3360971,-95.3813866,1,all sites
06807410,41.3901111,-95.3720556,1,all sites
06609350,42.0108214,-95.3655537,1,all sites
06808700,40.95943996,-95.3616599,1,all sites
06807340,41.47693497,-95.3527774,1,all sites
06604800,43.23330238,-95.3336138,1,all sites
06807400,41.47637929,-95.329999,1,all sites
06807320,41.64498849,-95.3130538,1,all sites
06807300,41.66915488,-95.311387,1,all sites
06604900,43.1560815,-95.2497211,1,all sites
06807280,41.87137626,-95.2474962,1,all sites
06605850,42.89630556,-95.243,1,all sites
06809500,41.00902778,-95.2413611,1,all sites
06604440,43.21277778,-95.2391667,1,all sites
06807380,41.64526599,-95.2286072,1,all sites
06605000,43.12766667,-95.2104444,1,all sites
06808600,41.28888005,-95.2091622,1,all sites
06609300,42.0588755,-95.1986056,1,all sites
06609260,42.47442627,-95.1891606,1,all sites
06603900,43.31663146,-95.1836083,1,all sites
06605800,42.98330766,-95.1502714,1,all sites
06604400,43.3205196,-95.1449959,1,all sites
06605100,43.13691346,-95.1444392,1,all sites
06809450,41.28860187,-95.1372154,1,all sites
06811860,40.89999198,-95.1335968,1,all sites
06809400,41.3074906,-95.1297152,1,all sites
06809350,41.5486,-95.126937,1,all sites
06811840,40.97999135,-95.1149871,1,all sites
06807360,41.7422089,-95.0933254,1,all sites
05482100,42.7777551,-95.0924927,1,all sites
06605300,43.14107885,-95.0874927,1,all sites
06809330,41.3174903,-95.0866582,1,all sites
06807260,41.87776407,-95.0852699,1,all sites
05482120,42.705256,-95.0774921,1,all sites
06809210,41.346,-95.0768611,1,all sites
06809300,41.32415688,-95.0716577,1,all sites
06605200,43.19690986,-95.0699925,1,all sites
05482135,42.6044235,-95.0452683,1,all sites
06605600,43.0183045,-95.0430458,1,all sites
06809200,41.39998968,-95.0336006,1,all sites
06605500,43.11857857,-95.033046,1,all sites
06816400,41.09998976,-95.0002639,1,all sites
06816550,40.9166563,-95.0002602,1,all sites
05482320,42.33748246,-94.9936003,1,all sites
05482300,42.35455556,-94.9910278,1,all sites
06816350,41.2499899,-94.9835993,1,all sites
06816900,40.9166561,-94.9835929,1,all sites
05482220,42.4038702,-94.978044,1,all sites
05483343,42.1266512,-94.9758227,1,all sites
06809150,41.4149892,-94.9744317,1,all sites
06605400,43.1999636,-94.9669332,1,all sites
06809250,41.38943316,-94.9158183,1,all sites
06808900,41.5910986,-94.8910958,1,all sites
06809050,41.59109858,-94.8838733,1,all sites
06816300,41.19998826,-94.8669263,1,all sites
06808850,41.7705417,-94.8602624,1,all sites
06809100,41.5044323,-94.8513717,1,all sites
05482200,42.5888666,-94.8477625,1,all sites
05482180,42.61803285,-94.8474848,1,all sites
05482360,42.38498106,-94.8391511,1,all sites
05482380,42.2919271,-94.8324845,1,all sites
05482400,42.260261,-94.8255399,1,all sites
05483350,42.0524853,-94.82304,1,all sites
06809000,41.6735977,-94.8058156,1,all sites
05482170,42.68886469,-94.798317,1,all sites
05483320,41.894986,-94.7905384,1,all sites
05482420,42.26081645,-94.782483,1,all sites
05483360,42.04220776,-94.7691492,1,all sites
05476600,43.09996518,-94.7169254,1,all sites
05476590,43.1264722,-94.7072222,1,all sites
05479800,42.79997295,-94.6669244,1,all sites
06816700,41.3166539,-94.6502512,1,all sites
06816800,41.18332049,-94.6502497,1,all sites
06816600,41.1666538,-94.6502495,1,all sites
05476550,43.2666273,-94.6335905,1,all sites
05482440,42.16609425,-94.6294223,1,all sites
05482410,42.399424,-94.6071996,1,all sites
05483380,41.8922077,-94.5866421,1,all sites
05482480,42.1372053,-94.5808095,1,all sites
05476650,43.0333012,-94.5669213,1,all sites
05483400,41.81998577,-94.550807,1,all sites
06817050,41.09998768,-94.5502444,1,all sites
05480100,42.58330965,-94.5335867,1,all sites
05483310,41.6916531,-94.5316389,1,all sites
05479600,42.64997506,-94.5002527,1,all sites
05483450,41.7790833,-94.493,1,all sites
06818600,40.94276618,-94.4877402,1,all sites
05486100,41.4999874,-94.48358,1,all sites
05476720,42.8263135,-94.472299,1,all sites
05479900,42.63330805,-94.4669179,1,all sites
05482460,42.3649782,-94.4558056,1,all sites
05476700,42.9223507,-94.4553592,1,all sites
05476740,42.80830536,-94.4474729,1,all sites
05483330,41.6524868,-94.4416352,1,all sites
05482700,42.16609209,-94.4341376,1,all sites
06818650,40.89915578,-94.4307935,1,all sites
06818700,40.87082259,-94.4285712,1,all sites
05483340,41.6305425,-94.4196898,1,all sites
05477700,43.3166271,-94.4169167,1,all sites
05478350,42.96663577,-94.383581,1,all sites
05482500,41.9878611,-94.3770833,1,all sites
05483600,41.68741667,-94.3710556,1,all sites
05483000,42.10748116,-94.3702461,1,all sites
05483100,42.2091455,-94.3555236,1,all sites
05480000,42.5452503,-94.346635,1,all sites
05483050,42.021927,-94.3338557,1,all sites
05478150,43.1999633,-94.3335795,1,all sites
05483250,41.858596,-94.290242,1,all sites
05483200,42.03470406,-94.2877429,1,all sites
05483150,42.063592,-94.2682978,1,all sites
06897770,41.23332256,-94.2669015,1,all sites
05480080,42.52880556,-94.2566611,1,all sites
05483620,41.71748687,-94.2494063,1,all sites
05478200,43.1332981,-94.2335748,1,all sites
05486150,41.33332237,-94.2335683,1,all sites
05480300,42.49719168,-94.233297,1,all sites
05478265,43.08266667,-94.2305556,1,all sites
05476750,42.71944444,-94.2202778,1,all sites
05479500,42.51194444,-94.2041667,1,all sites
05480500,42.5083333,-94.2033333,1,all sites
05483660,41.5902656,-94.2030147,1,all sites
05483640,41.62970977,-94.2027372,1,all sites
05477800,43.29996059,-94.2002407,1,all sites
05479000,42.7236111,-94.19325,1,all sites
422937094111301,42.4935806,-94.1871835,1,all sites
05478400,42.8666364,-94.183572,1,all sites
05485700,41.399989,-94.1835676,1,all sites
05478000,43.2110738,-94.1779615,1,all sites
05484000,41.59041667,-94.1511667,1,all sites
05481700,42.03192606,-94.1505154,1,all sites
05480603,42.41088889,-94.1413056,1,all sites
06897800,41.0333247,-94.1335625,1,all sites
05480600,42.43052667,-94.1327363,1,all sites
05483300,41.83526309,-94.1319029,1,all sites
05481800,41.9166506,-94.1002354,1,all sites
06897880,40.93332597,-94.1002284,1,all sites
06897820,41.03332506,-94.1002284,1,all sites
05484200,41.59859915,-94.0969,1,all sites
05480720,42.94996809,-94.0835682,1,all sites
05481300,42.25225,-93.9974667,1,all sites
05478050,43.23329465,-93.9835638,1,all sites
05480760,42.8666357,-93.9835627,1,all sites
05480620,42.3833059,-93.9835626,1,all sites
05478100,43.3166259,-93.9668972,1,all sites
06897900,40.86666208,-93.9668924,1,all sites
05484500,41.53402778,-93.9497778,1,all sites
05480820,42.72441389,-93.9466944,1,all sites
05481500,42.07720356,-93.9352292,1,all sites
05485850,41.4333233,-93.9335601,1,all sites
05485900,41.4333234,-93.9168929,1,all sites
05480700,42.8833018,-93.9168923,1,all sites
05486300,41.23332539,-93.9168914,1,all sites
05480660,42.91663426,-93.8835574,1,all sites
05480800,42.7833039,-93.8835559,1,all sites
05481900,41.7608205,-93.8505043,1,all sites
05480900,42.56663887,-93.8502215,1,all sites
05480860,42.69997186,-93.8168855,1,all sites
05481000,42.4319722,-93.8059444,1,all sites
05480980,42.4999736,-93.8002196,1,all sites
05470200,42.20942499,-93.7855002,1,all sites
05448400,43.1024617,-93.7846643,1,all sites
05484600,41.5281111,-93.7818611,1,all sites
05480986,42.49325,-93.7668056,1,all sites
05486350,41.34999207,-93.7502208,1,all sites
05480940,42.5999735,-93.7502161,1,all sites
05448300,43.10412788,-93.7471623,1,all sites
05481950,41.6883333,-93.7347222,1,all sites
05486400,41.36665857,-93.7335537,1,all sites
05486700,41.21666074,-93.7335529,1,all sites
05486900,41.13332866,-93.7335527,1,all sites
05448290,43.13801565,-93.7313286,1,all sites
05448285,43.10496108,-93.7307727,1,all sites
05484700,41.6002668,-93.7282772,1,all sites
05448500,42.96513184,-93.705937,1,all sites
05484650,41.56166667,-93.7033333,1,all sites
05484800,41.5874722,-93.7033056,1,all sites
05481600,41.7666542,-93.7002214,1,all sites
05481650,41.6803333,-93.6676111,1,all sites
05486000,41.458111100000004,-93.6549722,1,all sites
05459200,43.29912239,-93.6529937,1,all sites
05469850,42.3249804,-93.6510494,1,all sites
05484900,41.5815,-93.6426667,1,all sites
05471012,41.954431,-93.6391079,1,all sites
05451070,42.5038611,-93.6369722,1,all sites
05470500,42.02255556,-93.6305,1,all sites
05449000,43.0094078,-93.6279895,1,all sites
05471013,41.9535978,-93.6246629,1,all sites
05485000,41.5724894,-93.6235513,1,all sites
05449500,42.7599722,-93.6216389,1,all sites
05470000,42.0665833,-93.62025,1,all sites
05482000,41.61194444,-93.6197222,1,all sites
05485500,41.5785833,-93.6056111,1,all sites
0547101350,41.9469313,-93.6052178,1,all sites
05487100,41.2999936,-93.6002165,1,all sites
05471000,42.0082222,-93.5959722,1,all sites
05469800,42.31053738,-93.58965849,1,all sites
05451080,42.5436111,-93.5894444,1,all sites
05487700,40.97666586,-93.587438,1,all sites
05486490,41.4243611,-93.5873056,1,all sites
05469950,42.23831675,-93.5857704,1,all sites
05469995,42.09081885,-93.5854939,1,all sites
05487200,41.3333264,-93.5835494,1,all sites
05485600,41.73165475,-93.5727166,1,all sites
05471014,41.93804275,-93.570494299999993,1,all sites
05485605,41.7173333,-93.5696111,1,all sites
05485640,41.61380556,-93.5455278,1,all sites
05487400,41.1499966,-93.5335479,1,all sites
05485650,41.6008226,-93.529937,1,all sites
05485520,41.550823,-93.5249368,1,all sites
05487470,41.33788889,-93.4864167,1,all sites
05487450,41.2838834,-93.4860468,1,all sites
05487800,41.02333249,-93.4657684,1,all sites
06903300,40.9530563,-93.4610465,1,all sites
05459400,43.27023308,-93.4582638,1,all sites
05451100,42.4666468,-93.450207700000007,1,all sites
0547101001,41.96498616,-93.6793872,1,all sites
05471010,41.96498616,-93.6793872,1,all sites
05471150,41.9316544,-93.4399339,1,all sites
05459300,43.24690006,-93.4379854,1,all sites
05471180,41.91387669,-93.4152108,1,all sites
05471100,42.03443176,-93.374098,1,all sites
05487900,41.169947,-93.3623551,1,all sites
05487500,41.4886016,-93.3382647,1,all sites
05471200,41.8057222,-93.3086944,1,all sites
05487540,41.6008505,-93.295985,1,all sites
05487980,41.24644444,-93.2901389,1,all sites
05487520,41.48938889,-93.2782222,1,all sites
05458600,42.9077452,-93.2765924,1,all sites
05450000,42.522202,-93.2738146,1,all sites
05471040,41.65915557,-93.2707616,1,all sites
06903350,40.94139027,-93.2688202,1,all sites
05471350,41.7766547,-93.2668719,1,all sites
06903400,40.9519722,-93.259888900000007,1,all sites
05487550,41.53702778,-93.2589722,1,all sites
05471050,41.68180556,-93.2468333,1,all sites
05458550,42.96079928,-93.24187,1,all sites
05460200,43.16273789,-93.2390929,1,all sites
05458800,42.6808333,-93.20325,1,all sites
05458560,42.93635629,-93.2027021,1,all sites
05459500,43.165,-93.1925,1,all sites
05451150,42.3281225,-93.19137,1,all sites
05451300,42.2666514,-93.183537,1,all sites
05451200,42.32359474,-93.169092,1,all sites
05451210,42.31530556,-93.1521944,1,all sites
05451400,42.13331967,-93.1502031,1,all sites
05488000,41.3236069,-93.1499274,1,all sites
06903500,40.92361506,-93.1321498,1,all sites
05451250,42.3463333,-93.1277222,1,all sites
05458750,42.7596951,-93.1218659,1,all sites
05458770,42.73775127,-93.111588,1,all sites
05458780,42.7416401,-93.0851985,1,all sites
05451350,42.16665255,-93.0835356,1,all sites
05451450,42.11665317,-93.0835354,1,all sites
05450400,42.4081111,-93.0729722,1,all sites
05488800,41.15000079,-93.050203,1,all sites
05488550,40.9666711,-93.0502027,1,all sites
05488200,41.30038889,-93.0449167,1,all sites
05472100,41.7905454,-93.0293638,1,all sites
05462700,42.5635892,-93.0271437,1,all sites
06903800,40.84139676,-93.0177026,1,all sites
05488900,41.18333397,-93.016869,1,all sites
05488110,41.36416667,-92.9754722,1,all sites
05458850,42.6927531,-92.9671413,1,all sites
05488300,41.3333321,-92.9501999,1,all sites
05488700,41.11667028,-92.9335332,1,all sites
05458790,42.7738631,-92.9315847,1,all sites
05460400,43.00538889,-92.9255833,1,all sites
05451490,42.06082097,-92.919922,1,all sites
05451600,42.0394324,-92.9113106,1,all sites
05489000,41.2191111,-92.9088333,1,all sites
05451500,42.06582096,-92.9076997,1,all sites
05488600,41.01667325,-92.8835312,1,all sites
05457500,43.3174694,-92.8793627,1,all sites
05460500,42.96524895,-92.8710277,1,all sites
05488500,41.2813611,-92.8608222,1,all sites
05471400,41.49055265,-92.8538065,1,all sites
05457505,43.2834722,-92.8525,1,all sites
05451700,42.008875,-92.8524194,1,all sites
05461300,43.04997075,-92.8501945,1,all sites
05461100,42.88330646,-92.8501944,1,all sites
05451650,41.9833225,-92.8335315,1,all sites
05462800,42.5555353,-92.8171417,1,all sites
05457600,43.20990835,-92.8095896,1,all sites
05461000,42.8952511,-92.8026936,1,all sites
05489090,41.22250448,-92.795197,1,all sites
05464100,42.2130415,-92.7868672,1,all sites
05463100,42.3619282,-92.7293653,1,all sites
05461390,42.90719618,-92.7207472,1,all sites
05461400,42.8833082,-92.7001911,1,all sites
05472300,41.52805475,-92.6951912,1,all sites
05457700,43.06219444,-92.6738833,1,all sites
05471500,41.35570278,-92.6573556,1,all sites
05489190,41.20111925,-92.6401926,1,all sites
05489200,41.1558422,-92.6388033,1,all sites
05451770,41.96425556,-92.63655,1,all sites
05463400,42.4563722,-92.6218606,1,all sites
05463000,42.572,-92.6182778,1,all sites
05463200,42.325819,-92.6149175,1,all sites
05463300,42.3302634,-92.611584,1,all sites
05464130,42.22554299,-92.6110292,1,all sites
05464133,42.21109876,-92.611029,1,all sites
05489900,40.85001639,-92.6001899,1,all sites
05451800,41.98332475,-92.58352629,1,all sites
05462000,42.711925,-92.5829667,1,all sites
05420540,43.3258023,-92.56434769,1,all sites
05464137,42.20193276,-92.5624163,1,all sites
05489300,41.1000114,-92.5501893,1,all sites
05458900,42.62942778,-92.5435222,1,all sites
05489400,41.0833453,-92.533522,1,all sites
05420560,43.2416088,-92.5330973,1,all sites
05472010,41.31111958,-92.513522,1,all sites
05458000,43.03327778,-92.5035444,1,all sites
05451820,41.9399934,-92.4790782,1,all sites
05451900,41.89943868,-92.474355,1,all sites
05472400,41.3461192,-92.4737986,1,all sites
05458300,42.7372222,-92.4700917,1,all sites
05458500,42.64831667,-92.4651861,1,all sites
05463500,42.40776389,-92.4632472,1,all sites
05420640,43.2416362,-92.4512885,1,all sites
05463050,42.53756944,-92.4434917,1,all sites
05464150,42.23332289,-92.4335236,1,all sites
05452700,41.7499978,-92.4335183,1,all sites
05489500,41.0108472,-92.4112917,1,all sites
05455200,41.6463901,-92.3965736,1,all sites
05458400,42.66414929,-92.396295,1,all sites
05420580,43.0085866,-92.3893462,1,all sites
